column,dtype,n,n_missing,pct_missing,n_unique,is_feature_candidate,is_global
inflacion_sin_alimentos_diff_1,float64,9283,1,0.00010772379618657762,160,True,False
inflacion_sin_alimentos_logret_1,float64,9283,1,0.00010772379618657762,300,True,False
bancolombia_price_usd_logret_1,float64,9283,1,0.00010772379618657762,6000,True,False
tipm_logret_1,float64,9283,1,0.00010772379618657762,86,True,False
inflacion_sin_alimentos_lag1,float64,9283,1,0.00010772379618657762,257,True,False
precio_bolsa_nacional_energetica_logret_1,float64,9283,1,0.00010772379618657762,9280,True,False
tipm_diff_1,float64,9283,1,0.00010772379618657762,12,True,False
precio_bolsa_nacional_energetica_lag1,float64,9283,1,0.00010772379618657762,9273,True,False
tipm_lag1,float64,9283,1,0.00010772379618657762,45,True,False
precio_cafe_centusd_diff_1,float64,9283,1,0.00010772379618657762,305,True,False
precio_cafe_centusd_logret_1,float64,9283,1,0.00010772379618657762,305,True,False
precio_cafe_centusd_lag1,float64,9283,1,0.00010772379618657762,305,True,False
precio_brent_diff_1,float64,9283,1,0.00010772379618657762,1729,True,False
precio_brent_lag1,float64,9283,1,0.00010772379618657762,4601,True,False
precio_brent_logret_1,float64,9283,1,0.00010772379618657762,6364,True,False
precio_bolsa_nacional_energetica,float64,9283,0,0.0,9274,True,False
precio_cafe_centusd,float64,9283,0,0.0,305,True,False
tipm,float64,9283,0,0.0,45,True,False
precio_brent,float64,9283,0,0.0,4601,True,False
precio_oro,float64,9283,0,0.0,305,False,False
demanda_energetica_log,float64,9283,0,0.0,9283,True,False
dayofyear,int32,9283,0,0.0,366,True,False
month_sin,float64,9283,0,0.0,11,True,False
month_cos,float64,9283,0,0.0,11,True,False
quarter,int32,9283,0,0.0,4,True,False
year,int32,9283,0,0.0,26,True,False
dd_lag1_dd_clasificacion,object,9283,0,0.0,4,False,False
month,int32,9283,0,0.0,12,True,False
inflacion_sin_alimentos,float64,9283,0,0.0,257,True,False
bancolombia_price_usd,float64,9283,0,0.0,5410,True,False
dtf,float64,9283,0,0.0,662,True,False
cluster_chg_1,bool,9283,0,0.0,2,True,False
cluster_chg_3,bool,9283,0,0.0,2,True,False
cluster_abs,int64,9283,0,0.0,7,True,False
cluster_chg,int64,9283,0,0.0,7,True,False
precio_cafe_centusd_log,float64,9283,0,0.0,305,True,False
dtf_log,float64,9283,0,0.0,662,True,False
bancolombia_price_usd_log,float64,9283,0,0.0,5410,True,False
precio_brent_log,float64,9283,0,0.0,4601,True,False
inflacion_sin_alimentos_log,float64,9283,0,0.0,257,True,False
precio_bolsa_nacional_energetica_log,float64,9283,0,0.0,9274,True,False
cluster_chg_4,bool,9283,0,0.0,2,True,False
cluster_chg_5,bool,9283,0,0.0,2,True,False
cluster_chg_6,bool,9283,0,0.0,2,True,False
demanda_energetica,float64,9283,0,0.0,9283,True,False
tipm_log,float64,9283,0,0.0,45,True,False
cluster_chg_2,bool,9283,0,0.0,2,True,False
policy_stance_tightening,bool,9283,0,0.0,2,True,False
dd_lag1_dd_clasificacion_Indicios parciales,bool,9283,0,0.0,2,True,False
dd_lag1_dd_clasificacion_Sin evidencia suficiente,bool,9283,0,0.0,2,True,False
dd_lag1_dd_clasificacion_Probable enfermedad holandesa,bool,9283,0,0.0,2,True,False
dd_lag1_dd_clasificacion_Sin clasificación,bool,9283,0,0.0,2,True,False
periodo_presidencial,object,9283,0,0.0,7,False,False
precio_oro_log,float64,9283,0,0.0,305,True,False
policy_stance_neutral,bool,9283,0,0.0,2,True,False
policy_stance_easing,bool,9283,0,0.0,2,True,False
policy_stance,object,9283,0,0.0,3,False,False
trm_log,float64,9283,0,0.0,5932,True,False
cluster_abs_0,bool,9283,0,0.0,2,True,False
cluster_abs_1,bool,9283,0,0.0,2,True,False
cluster_abs_2,bool,9283,0,0.0,2,True,False
cluster_abs_3,bool,9283,0,0.0,2,True,False
cluster_abs_4,bool,9283,0,0.0,2,True,False
cluster_abs_5,bool,9283,0,0.0,2,True,False
cluster_abs_6,bool,9283,0,0.0,2,True,False
cluster_chg_0,bool,9283,0,0.0,2,True,False
trm,float64,9283,0,0.0,5932,True,False
fecha,datetime64[ns],9283,0,0.0,9283,False,False
