feature_set,feature,group,transform,is_global,used_in_best
colombia_plus_global_full,tnx_volume_roll_mean21,tasas,rolling_mean,True,True
colombia_plus_global_full,tnx_volume_roll_std21,tasas,rolling_std,True,False
colombia_plus_global_full,tnx_volume_roll_mean63,tasas,rolling_mean,True,False
colombia_plus_global_full,tnx_volume_roll_std63,tasas,rolling_std,True,True
colombia_plus_global_full,tnx_volume_roll_mean126,tasas,rolling_mean,True,True
colombia_plus_global_full,tnx_volume_roll_std126,tasas,rolling_std,True,True
colombia_plus_global_full,irx_open_log,tasas,raw,True,True
colombia_plus_global_full,irx_open_logret_1,tasas,log_return,True,True
colombia_plus_global_full,irx_open_logret_5,tasas,log_return,True,True
colombia_plus_global_full,irx_open_logret_21,tasas,log_return,True,True
colombia_plus_global_full,irx_open_diff_1,tasas,difference,True,True
colombia_plus_global_full,irx_open_pct_21,tasas,pct_change,True,True
colombia_plus_global_full,irx_open_lag1,tasas,lag,True,True
colombia_plus_global_full,irx_open_lag5,tasas,lag,True,True
colombia_plus_global_full,irx_open_lag21,tasas,lag,True,True
colombia_plus_global_full,irx_open_lag63,tasas,lag,True,True
colombia_plus_global_full,irx_open_roll_mean21,tasas,rolling_mean,True,True
colombia_plus_global_full,irx_open_roll_std21,tasas,rolling_std,True,True
colombia_plus_global_full,irx_open_dist_max21,tasas,rolling_distance,True,True
colombia_plus_global_full,irx_open_dist_min21,tasas,rolling_distance,True,True
colombia_plus_global_full,irx_open_roll_mean63,tasas,rolling_mean,True,True
colombia_plus_global_full,irx_open_roll_std63,tasas,rolling_std,True,True
colombia_plus_global_full,irx_open_dist_max63,tasas,rolling_distance,True,True
colombia_plus_global_full,irx_open_dist_min63,tasas,rolling_distance,True,True
colombia_plus_global_full,irx_open_roll_mean126,tasas,rolling_mean,True,True
colombia_plus_global_full,irx_open_roll_std126,tasas,rolling_std,True,True
colombia_plus_global_full,irx_open_dist_max126,tasas,rolling_distance,True,True
colombia_plus_global_full,irx_open_dist_min126,tasas,rolling_distance,True,True
colombia_plus_global_full,irx_high_log,tasas,raw,True,True
colombia_plus_global_full,irx_high_logret_1,tasas,log_return,True,True
colombia_plus_global_full,irx_high_logret_5,tasas,log_return,True,True
colombia_plus_global_full,irx_high_logret_21,tasas,log_return,True,True
colombia_plus_global_full,irx_high_diff_1,tasas,difference,True,True
colombia_plus_global_full,irx_high_pct_21,tasas,pct_change,True,True
colombia_plus_global_full,irx_high_lag1,tasas,lag,True,True
colombia_plus_global_full,irx_high_lag5,tasas,lag,True,True
colombia_plus_global_full,irx_high_lag21,tasas,lag,True,True
colombia_plus_global_full,irx_high_lag63,tasas,lag,True,True
colombia_plus_global_full,irx_high_roll_mean21,tasas,rolling_mean,True,True
colombia_plus_global_full,irx_high_roll_std21,tasas,rolling_std,True,True
colombia_plus_global_full,irx_high_dist_max21,tasas,rolling_distance,True,True
colombia_plus_global_full,irx_high_dist_min21,tasas,rolling_distance,True,True
colombia_plus_global_full,irx_high_roll_mean63,tasas,rolling_mean,True,True
colombia_plus_global_full,irx_high_roll_std63,tasas,rolling_std,True,True
colombia_plus_global_full,irx_high_dist_max63,tasas,rolling_distance,True,True
colombia_plus_global_full,irx_high_dist_min63,tasas,rolling_distance,True,True
colombia_plus_global_full,irx_high_roll_mean126,tasas,rolling_mean,True,True
colombia_plus_global_full,irx_high_roll_std126,tasas,rolling_std,True,True
colombia_plus_global_full,irx_high_dist_max126,tasas,rolling_distance,True,True
colombia_plus_global_full,irx_high_dist_min126,tasas,rolling_distance,True,True
colombia_plus_global_full,irx_low_log,tasas,raw,True,True
colombia_plus_global_full,irx_low_logret_1,tasas,log_return,True,True
colombia_plus_global_full,irx_low_logret_5,tasas,log_return,True,True
colombia_plus_global_full,irx_low_logret_21,tasas,log_return,True,True
colombia_plus_global_full,irx_low_diff_1,tasas,difference,True,True
colombia_plus_global_full,irx_low_pct_21,tasas,pct_change,True,True
colombia_plus_global_full,irx_low_lag1,tasas,lag,True,True
colombia_plus_global_full,irx_low_lag5,tasas,lag,True,True
colombia_plus_global_full,irx_low_lag21,tasas,lag,True,True
colombia_plus_global_full,irx_low_lag63,tasas,lag,True,True
colombia_plus_global_full,irx_low_roll_mean21,tasas,rolling_mean,True,True
colombia_plus_global_full,irx_low_roll_std21,tasas,rolling_std,True,True
colombia_plus_global_full,irx_low_dist_max21,tasas,rolling_distance,True,True
colombia_plus_global_full,irx_low_dist_min21,tasas,rolling_distance,True,True
colombia_plus_global_full,irx_low_roll_mean63,tasas,rolling_mean,True,True
colombia_plus_global_full,irx_low_roll_std63,tasas,rolling_std,True,True
colombia_plus_global_full,irx_low_dist_max63,tasas,rolling_distance,True,True
colombia_plus_global_full,irx_low_dist_min63,tasas,rolling_distance,True,True
colombia_plus_global_full,irx_low_roll_mean126,tasas,rolling_mean,True,True
colombia_plus_global_full,irx_low_roll_std126,tasas,rolling_std,True,True
colombia_plus_global_full,irx_low_dist_max126,tasas,rolling_distance,True,True
colombia_plus_global_full,irx_low_dist_min126,tasas,rolling_distance,True,True
colombia_plus_global_full,irx_close_log,tasas,raw,True,True
colombia_plus_global_full,irx_close_logret_1,tasas,log_return,True,True
colombia_plus_global_full,irx_close_logret_5,tasas,log_return,True,True
colombia_plus_global_full,irx_close_logret_21,tasas,log_return,True,True
colombia_plus_global_full,irx_close_diff_1,tasas,difference,True,True
colombia_plus_global_full,irx_close_pct_21,tasas,pct_change,True,True
colombia_plus_global_full,irx_close_lag1,tasas,lag,True,True
colombia_plus_global_full,irx_close_lag5,tasas,lag,True,True
colombia_plus_global_full,irx_close_lag21,tasas,lag,True,True
colombia_plus_global_full,irx_close_lag63,tasas,lag,True,True
colombia_plus_global_full,irx_close_roll_mean21,tasas,rolling_mean,True,True
colombia_plus_global_full,irx_close_roll_std21,tasas,rolling_std,True,True
colombia_plus_global_full,irx_close_dist_max21,tasas,rolling_distance,True,True
colombia_plus_global_full,irx_close_dist_min21,tasas,rolling_distance,True,True
colombia_plus_global_full,irx_close_roll_mean63,tasas,rolling_mean,True,True
colombia_plus_global_full,irx_close_roll_std63,tasas,rolling_std,True,True
colombia_plus_global_full,irx_close_dist_max63,tasas,rolling_distance,True,True
colombia_plus_global_full,irx_close_dist_min63,tasas,rolling_distance,True,True
colombia_plus_global_full,irx_close_roll_mean126,tasas,rolling_mean,True,True
colombia_plus_global_full,irx_close_roll_std126,tasas,rolling_std,True,True
colombia_plus_global_full,irx_close_dist_max126,tasas,rolling_distance,True,True
colombia_plus_global_full,irx_close_dist_min126,tasas,rolling_distance,True,True
colombia_plus_global_full,irx_adj_close_log,tasas,raw,True,True
colombia_plus_global_full,irx_adj_close_logret_1,tasas,log_return,True,True
colombia_plus_global_full,irx_adj_close_logret_5,tasas,log_return,True,True
colombia_plus_global_full,irx_adj_close_logret_21,tasas,log_return,True,True
colombia_plus_global_full,irx_adj_close_diff_1,tasas,difference,True,True
colombia_plus_global_full,irx_adj_close_pct_21,tasas,pct_change,True,True
colombia_plus_global_full,irx_adj_close_lag1,tasas,lag,True,True
colombia_plus_global_full,irx_adj_close_lag5,tasas,lag,True,True
colombia_plus_global_full,irx_adj_close_lag21,tasas,lag,True,True
colombia_plus_global_full,irx_adj_close_lag63,tasas,lag,True,True
colombia_plus_global_full,irx_adj_close_roll_mean21,tasas,rolling_mean,True,True
colombia_plus_global_full,irx_adj_close_roll_std21,tasas,rolling_std,True,True
colombia_plus_global_full,irx_adj_close_dist_max21,tasas,rolling_distance,True,True
colombia_plus_global_full,irx_adj_close_dist_min21,tasas,rolling_distance,True,True
colombia_plus_global_full,irx_adj_close_roll_mean63,tasas,rolling_mean,True,True
colombia_plus_global_full,irx_adj_close_roll_std63,tasas,rolling_std,True,True
colombia_plus_global_full,irx_adj_close_dist_max63,tasas,rolling_distance,True,True
colombia_plus_global_full,irx_adj_close_dist_min63,tasas,rolling_distance,True,True
colombia_plus_global_full,irx_adj_close_roll_mean126,tasas,rolling_mean,True,True
colombia_plus_global_full,irx_adj_close_roll_std126,tasas,rolling_std,True,True
colombia_plus_global_full,irx_adj_close_dist_max126,tasas,rolling_distance,True,True
colombia_plus_global_full,irx_adj_close_dist_min126,tasas,rolling_distance,True,True
colombia_plus_global_full,irx_volume_diff_1,tasas,difference,True,True
colombia_plus_global_full,irx_volume_lag1,tasas,lag,True,True
colombia_plus_global_full,irx_volume_lag5,tasas,lag,True,True
colombia_plus_global_full,irx_volume_lag21,tasas,lag,True,True
colombia_plus_global_full,irx_volume_lag63,tasas,lag,True,True
colombia_plus_global_full,irx_volume_roll_mean21,tasas,rolling_mean,True,True
colombia_plus_global_full,irx_volume_roll_std21,tasas,rolling_std,True,True
colombia_plus_global_full,irx_volume_roll_mean63,tasas,rolling_mean,True,True
colombia_plus_global_full,irx_volume_roll_std63,tasas,rolling_std,True,True
colombia_plus_global_full,irx_volume_roll_mean126,tasas,rolling_mean,True,True
colombia_plus_global_full,irx_volume_roll_std126,tasas,rolling_std,True,True
global_no_gold_direct,demanda_energetica,colombia,raw,False,True
global_no_gold_direct,trm,colombia,raw,False,True
global_no_gold_direct,tipm,colombia,raw,False,True
global_no_gold_direct,precio_brent,energia,raw,False,True
global_no_gold_direct,precio_cafe_centusd,colombia,raw,False,True
global_no_gold_direct,dtf,colombia,raw,False,True
global_no_gold_direct,bancolombia_price_usd,colombia,raw,False,True
global_no_gold_direct,inflacion_sin_alimentos,colombia,raw,False,True
global_no_gold_direct,precio_bolsa_nacional_energetica,colombia,raw,False,True
global_no_gold_direct,year,colombia,raw,False,True
global_no_gold_direct,dd_lag1_dd_score,enfermedad_holandesa,lag,False,True
global_no_gold_direct,month,colombia,raw,False,True
global_no_gold_direct,quarter,colombia,raw,False,True
global_no_gold_direct,dayofyear,colombia,raw,False,True
global_no_gold_direct,month_sin,colombia,raw,False,True
global_no_gold_direct,month_cos,colombia,raw,False,True
global_no_gold_direct,demanda_energetica_log,colombia,raw,False,True
global_no_gold_direct,demanda_energetica_logret_1,colombia,log_return,False,False
global_no_gold_direct,demanda_energetica_logret_5,colombia,log_return,False,True
global_no_gold_direct,demanda_energetica_logret_21,colombia,log_return,False,True
global_no_gold_direct,demanda_energetica_diff_1,colombia,difference,False,True
global_no_gold_direct,demanda_energetica_pct_21,colombia,pct_change,False,True
global_no_gold_direct,demanda_energetica_lag1,colombia,lag,False,True
global_no_gold_direct,demanda_energetica_lag5,colombia,lag,False,True
global_no_gold_direct,demanda_energetica_lag21,colombia,lag,False,True
global_no_gold_direct,demanda_energetica_lag63,colombia,lag,False,True
global_no_gold_direct,demanda_energetica_roll_mean21,colombia,rolling_mean,False,True
global_no_gold_direct,demanda_energetica_roll_std21,colombia,rolling_std,False,True
global_no_gold_direct,demanda_energetica_dist_max21,colombia,rolling_distance,False,True
global_no_gold_direct,demanda_energetica_dist_min21,colombia,rolling_distance,False,True
global_no_gold_direct,demanda_energetica_roll_mean63,colombia,rolling_mean,False,True
global_no_gold_direct,demanda_energetica_roll_std63,colombia,rolling_std,False,True
global_no_gold_direct,demanda_energetica_dist_max63,colombia,rolling_distance,False,True
global_no_gold_direct,demanda_energetica_dist_min63,colombia,rolling_distance,False,True
global_no_gold_direct,demanda_energetica_roll_mean126,colombia,rolling_mean,False,True
global_no_gold_direct,demanda_energetica_roll_std126,colombia,rolling_std,False,True
global_no_gold_direct,demanda_energetica_dist_max126,colombia,rolling_distance,False,True
global_no_gold_direct,demanda_energetica_dist_min126,colombia,rolling_distance,False,True
global_no_gold_direct,trm_log,colombia,raw,False,True
global_no_gold_direct,trm_logret_1,colombia,log_return,False,True
global_no_gold_direct,trm_logret_5,colombia,log_return,False,True
global_no_gold_direct,trm_logret_21,colombia,log_return,False,True
global_no_gold_direct,trm_diff_1,colombia,difference,False,True
global_no_gold_direct,trm_pct_21,colombia,pct_change,False,True
global_no_gold_direct,trm_lag1,colombia,lag,False,True
global_no_gold_direct,trm_lag5,colombia,lag,False,True
global_no_gold_direct,trm_lag21,colombia,lag,False,True
global_no_gold_direct,trm_lag63,colombia,lag,False,True
global_no_gold_direct,trm_roll_mean21,colombia,rolling_mean,False,True
global_no_gold_direct,trm_roll_std21,colombia,rolling_std,False,True
global_no_gold_direct,trm_dist_max21,colombia,rolling_distance,False,True
global_no_gold_direct,trm_dist_min21,colombia,rolling_distance,False,True
global_no_gold_direct,trm_roll_mean63,colombia,rolling_mean,False,True
global_no_gold_direct,trm_roll_std63,colombia,rolling_std,False,True
global_no_gold_direct,trm_dist_max63,colombia,rolling_distance,False,True
global_no_gold_direct,trm_dist_min63,colombia,rolling_distance,False,True
global_no_gold_direct,trm_roll_mean126,colombia,rolling_mean,False,True
global_no_gold_direct,trm_roll_std126,colombia,rolling_std,False,True
global_no_gold_direct,trm_dist_max126,colombia,rolling_distance,False,True
global_no_gold_direct,trm_dist_min126,colombia,rolling_distance,False,True
global_no_gold_direct,tipm_log,colombia,raw,False,True
global_no_gold_direct,tipm_logret_1,colombia,log_return,False,True
global_no_gold_direct,tipm_logret_5,colombia,log_return,False,True
global_no_gold_direct,tipm_logret_21,colombia,log_return,False,True
global_no_gold_direct,tipm_diff_1,colombia,difference,False,True
global_no_gold_direct,tipm_pct_21,colombia,pct_change,False,True
global_no_gold_direct,tipm_lag1,colombia,lag,False,True
global_no_gold_direct,tipm_lag5,colombia,lag,False,True
global_no_gold_direct,tipm_lag21,colombia,lag,False,True
global_no_gold_direct,tipm_lag63,colombia,lag,False,True
global_no_gold_direct,tipm_roll_mean21,colombia,rolling_mean,False,True
global_no_gold_direct,tipm_roll_std21,colombia,rolling_std,False,True
global_no_gold_direct,tipm_dist_max21,colombia,rolling_distance,False,True
global_no_gold_direct,tipm_dist_min21,colombia,rolling_distance,False,True
global_no_gold_direct,tipm_roll_mean63,colombia,rolling_mean,False,True
global_no_gold_direct,tipm_roll_std63,colombia,rolling_std,False,True
global_no_gold_direct,tipm_dist_max63,colombia,rolling_distance,False,True
global_no_gold_direct,tipm_dist_min63,colombia,rolling_distance,False,True
global_no_gold_direct,tipm_roll_mean126,colombia,rolling_mean,False,True
global_no_gold_direct,tipm_roll_std126,colombia,rolling_std,False,True
global_no_gold_direct,tipm_dist_max126,colombia,rolling_distance,False,True
global_no_gold_direct,tipm_dist_min126,colombia,rolling_distance,False,True
global_no_gold_direct,precio_brent_log,energia,raw,False,True
global_no_gold_direct,precio_brent_logret_1,energia,log_return,False,False
global_no_gold_direct,precio_brent_logret_5,energia,log_return,False,True
global_no_gold_direct,precio_brent_logret_21,energia,log_return,False,True
global_no_gold_direct,precio_brent_diff_1,energia,difference,False,True
global_no_gold_direct,precio_brent_pct_21,energia,pct_change,False,True
